row_number,row_number,AGNO,COD_ESCUELA_PAIS,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_ADM1,NOM_REG_RBD_A,COD_PRO_RBD,COD_ADM3,NOM_ADM3,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL,lat,long,geohash,geometry,cod_comuna,Comuna,g_adm_1,g_adm_3,month,day,n_visitantes_geohash,n_visitantes_adm3,n_visitantes_0,n_visitantes_1,n_visitantes_2,n_visitantes_3,n_visitantes_4,n_visitantes_5,n_visitantes_6,n_visitantes_7,n_visitantes_8,n_visitantes_9,n_visitantes_10,n_visitantes_11,n_visitantes_12,n_visitantes_13,n_visitantes_14,n_visitantes_15,n_visitantes_16,n_visitantes_17,n_visitantes_18,n_visitantes_19,n_visitantes_20,n_visitantes_21,n_visitantes_22,n_visitantes_23,_merge
538437,6254,2019,7615,5,ESCUELA PARTICULAR HUACAMAPU,14199110, ,0,10,LAGOS,103,10306,SAN JUAN DE LA COSTA,103,OSORNO,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,MAPUCHE,GRATUITO,GRATUITO,-40.64516124,-73.49224452,62g8z8u,POINT (-73.49224452 -40.64516124),10306,San Juan de la Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
538438,6255,2019,7616,3,ESCUELA PARTICULAR N.166 MONTE VERDE, ,65120335,1,10,LAGOS,103,10306,SAN JUAN DE LA COSTA,103,OSORNO,3,2,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-40.67641068,-73.41134644,62gb97p,POINT (-73.41134644 -40.67641068),10306,San Juan de la Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
538439,6256,2019,7617,1,ESCUELA PARTICULAR N.172 PUNOTRO, ,65151111,1,10,LAGOS,103,10306,SAN JUAN DE LA COSTA,103,OSORNO,3,2,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-40.47997665,-73.58834839,62g9tqy,POINT (-73.58834838999999 -40.47997665),10306,San Juan de la Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
538440,6257,2019,7619,8,ESCUELA PARTICULAR N.173 HUAMPUTUE, ,65154453,1,10,LAGOS,103,10306,SAN JUAN DE LA COSTA,103,OSORNO,3,2,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-40.46780014,-73.32681274,62gcg3j,POINT (-73.32681273999999 -40.46780014),10306,San Juan de la Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
538441,6258,2019,7620,1,ESCUELA PARTICULAR N.160 MILLAHUAIMO, ,65153481,1,10,LAGOS,103,10306,SAN JUAN DE LA COSTA,103,OSORNO,3,2,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-40.55650711,-73.46336365,62gc22c,POINT (-73.46336365000001 -40.55650711),10306,San Juan de la Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
538489,12931,2019,22292,5,ESCUELA PARTICULAR LA BARRA, ,65115039,1,10,LAGOS,103,10306,SAN JUAN DE LA COSTA,103,OSORNO,3,2,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-40.24222565,-73.70137024,62ge4fh,POINT (-73.70137024 -40.24222565),10306,San Juan de la Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
538508,6365,2019,7745,3,ESCUELA PARTICULAR N.199 LINEA CRUZADA, ,65167088,1,10,LAGOS,101,10109,PUERTO VARAS,101,LLANQUIHUE,3,2,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-41.300621,-73.080383,62sj112,POINT (-73.080383 -41.300621),10107,Llanquihue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
538829,6553,2019,7966,9,ESCUELA RURAL LINEA SOLAR, ,69220301,1,10,LAGOS,101,10107,LLANQUIHUE,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-41.29271317,-73.25538635,62evj4c,POINT (-73.25538634999999 -41.29271317),10107,Llanquihue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539324,6370,2019,7754,2,ESCUELA RURAL JOHN KENNEDY, ,69252000,1,10,LAGOS,101,10103,COCHAMÓ,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.67230225,-72.43069458,62s6zvc,POINT (-72.43069457999999 -41.67230225),10103,Cochamó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539326,6373,2019,7757,7,ESCUELA RURAL SANTA AGUEDA, ,69252000,1,10,LAGOS,101,10103,COCHAMÓ,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-41.64581679999999,-72.27018738,62se56w,POINT (-72.27018738 -41.6458168),10103,Cochamó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539352,6382,2019,7767,4,ESCUELA RURAL CANUTILLAR, ,69252000,1,10,LAGOS,101,10103,COCHAMÓ,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-41.53505325,-72.3406601,62se9yg,POINT (-72.34066009999999 -41.53505325),10103,Cochamó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539353,6383,2019,7768,2,ESCUELA RURAL PASO EL BOLSON, ,69252000,1,10,LAGOS,101,10103,COCHAMÓ,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-42.0758934,-71.85777283,62sbsu6,POINT (-71.85777283 -42.0758934),10103,Cochamó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539356,6385,2019,7770,4,ESCUELA RURAL SANTA TERESITA DE LOS ANDES, ,69252000,1,10,LAGOS,101,10103,COCHAMÓ,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.55230331,-72.31183624,62sede8,POINT (-72.31183624000001 -41.55230331),10103,Cochamó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539357,6386,2019,7771,2,ESCUELA PARTICULAR JUSTO DONOSO,19567087, ,0,10,LAGOS,101,10103,COCHAMÓ,101,LLANQUIHUE,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,-41.49050055,-72.30138633,62sefwz,POINT (-72.30138633 -41.49050055),10103,Cochamó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539358,12756,2019,22093,0,ESCUELA BASICA SAN LUIS, ,69252000,1,10,LAGOS,101,10103,COCHAMÓ,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-41.62251282,-72.36293793,62se1qf,POINT (-72.36293793 -41.62251282),10103,Cochamó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539752,6393,2019,7779,8,ESCUELA RURAL ESTERO HUITO, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.71408081,-73.14685059,62efxw0,POINT (-73.14685059 -41.71408081),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539753,6394,2019,7782,8,ESCUELA RURAL QUEULLIN, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.87355804,-72.90496826,62s1v10,POINT (-72.90496826 -41.87355804),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539756,6396,2019,7784,4,ESCUELA RURAL LOS PINIS, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.62453842,-73.14945221,62egpqq,POINT (-73.14945221000001 -41.62453842),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539770,6398,2019,7786,0,ESCUELA RURAL DAITAO, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.73310089,-73.21192932,62efw48,POINT (-73.21192932 -41.73310089),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539771,6399,2019,7787,9,ESCUELA RURAL QUENU, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.83451462,-73.14922333,62efp2q,POINT (-73.14922333 -41.83451462),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539787,6404,2019,7792,5,ESCUELA RURAL LAURA BORQUEZ, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION,-41.74366861,-73.22774432,62eft8v,POINT (-73.22774432 -41.74366861),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539789,6406,2019,7794,1,ESCUELA RURAL EL FARO ILTO, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.91054535,-73.14595795,62ecxd2,POINT (-73.14595795 -41.91054535),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539790,6407,2019,7796,8,ESCUELA RURAL ALFARO, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-41.67185833,-72.98679284,62s4gju,POINT (-72.98679284000001 -41.67185833),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539791,6408,2019,7797,6,ESCUELA RURAL SAN RAMON, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO,-41.73518753,-73.0589447,62s49d2,POINT (-73.0589447 -41.73518753),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539795,6410,2019,7799,2,ESCUELA RURAL MI PATRIA, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO,-41.85754395,-72.99539948,62s1fun,POINT (-72.99539948 -41.85754395),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539902,6414,2019,7804,2,ESCUELA RURAL LA POZA, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.84408188,-73.0430603,62s1cye,POINT (-73.04306029999999 -41.84408188),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539903,6415,2019,7805,0,ESCUELA RURAL PEDRO BARRIENTOS BARRIENTOS, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-41.70797729,-72.92694855,62s4sx2,POINT (-72.92694855000001 -41.70797729),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539904,6416,2019,7806,9,ESCUELA RURAL EL ESTERO RULO, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.69764328,-73.09804535,62s4b95,POINT (-73.09804535000001 -41.69764328),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539905,6417,2019,7807,7,ESCUELA RURAL DOLORES CATTIN FAUNDEZ, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-41.66675568,-72.95707703,62s4gyf,POINT (-72.95707702999999 -41.66675568),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539906,6418,2019,7808,5,ESCUELA RURAL LA CAMPANA, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.63599777,-73.20195007,62egnhr,POINT (-73.20195007 -41.63599777),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539907,6419,2019,7809,3,ESCUELA RURAL ISLA CHIDHUAPI, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-41.83036423,-73.09338379,62s409p,POINT (-73.09338379 -41.83036423),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539928,6421,2019,7811,5,ESCUELA RURAL LOS BAJOS DE MAYELHUE, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.87409973,-73.16653442,62ecz11,POINT (-73.16653442 -41.87409973),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539929,6422,2019,7812,3,ESCUELA RURAL CARMEN MIRANDA NAVARRO, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.76340866,-73.3520813,62ef6v4,POINT (-73.35208129999999 -41.76340866),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539937,6424,2019,7815,8,ESCUELA RURAL HUAPI ABTAO, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.81137085,-73.32887268,62ef5k7,POINT (-73.32887268 -41.81137085),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539938,6425,2019,7816,6,ESCUELA RURAL SIETE COLINAS, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.739253999999995,-73.11261749,62s4839,POINT (-73.11261749000001 -41.739254),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539939,6426,2019,7817,4,ESCUELA RURAL YACO BAJO, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-41.74953461,-73.20263908,62efqpx,POINT (-73.20263908 -41.74953461),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539988,6429,2019,7820,4,ESCUELA RURAL CHUCAGUA, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.71355820000001,-72.98148346,62s4eq2,POINT (-72.98148346000001 -41.7135582),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
539989,6430,2019,7821,2,ESCUELA RURAL ISLA TABON, ,69220600,1,10,LAGOS,101,10102,CALBUCO,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.90299225,-73.10784149,62s187u,POINT (-73.10784149 -41.90299225),10102,Calbuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
541578,6444,2019,7838,7,ESCUELA RURAL QUENUIR BAJO, ,69220500,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION,-41.59319647,-73.67456407,62ee7kp,POINT (-73.67456407 -41.59319647),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
541579,6445,2019,7839,5,ESCUELA RURAL  TEOFISTO CARCAMO SERON, ,69220500,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.53450394,-73.71836090000001,62eedqz,POINT (-73.71836089999999 -41.53450394),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
541580,6446,2019,7840,9,ESCUELA RURAL PAULINO VELAZQUEZ ALVARADO, ,69220500,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-41.70395682,-73.47697518,62edzbp,POINT (-73.47697518 -41.70395682),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
541603,6453,2019,7849,2,ESCUELA RURAL AINCO, ,69220500,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,NINGUNA,GRATUITO,GRATUITO,-41.76333885,-73.56531512,62edmvp,POINT (-73.56531511999999 -41.76333885),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
541611,6459,2019,7855,7,ESCUELA RURAL PUELPUN, ,69220500,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.54735184,-73.46909332,62eg8ht,POINT (-73.46909332 -41.54735184),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
541619,6463,2019,7860,3,ESCUELA RURAL MARIO ENRIQUE GUZMAN ACEVEDO, ,69220500,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-41.70055389,-73.43972015,62efbbd,POINT (-73.43972015 -41.70055389),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
541620,6464,2019,7861,1,ESCUELA RURAL EL JARDIN DE OLMOPULLI, ,69220500,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.5874176,-73.32138062,62eg7t0,POINT (-73.32138062 -41.5874176),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
541621,6466,2019,7864,6,ESCUELA RURAL SAN JORGE, ,69220500,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-41.5280571,-73.70166779,62eefbh,POINT (-73.70166779 -41.5280571),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
541622,6467,2019,7865,4,ESCUELA RURAL ANA BORQUEZ SUBIABRE, ,69220500,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-41.54383682,-73.35771223,62egdtn,POINT (-73.35771223 -41.54383682),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
541712,6471,2019,7869,7,ESCUELA RURAL CUMBRE DEL BARRO PEÑOL, ,69220500,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,SIN INFORMACION,-41.65915945,-73.36608108,62eg480,POINT (-73.36608108 -41.65915945),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
541722,12720,2019,22048,5,ESCUELA RURAL CHANGUE, ,69220500,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.58493423,-73.62640381,62eektd,POINT (-73.62640381 -41.58493423),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
541723,12721,2019,22049,3,ESCUELA PARTICULAR N.322, ,65145409,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,3,2,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-41.58395386,-73.65304565,62ee7vz,POINT (-73.65304565 -41.58395386),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
541794,12855,2019,22209,7,ESCUELA RURAL EL LLOLLE, ,69220500,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.57694626,-73.26361084,62egkz5,POINT (-73.26361084 -41.57694626),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
542112,15929,2019,40276,1,ESCUELA ESPECIAL DE LENGUAJE LANKUYEN, ,65145057,1,10,LAGOS,101,10108,MAULLIN,101,LLANQUIHUE,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-41.742428000000004,-73.69119,62ede15,POINT (-73.69119000000001 -41.742428),10108,Maullín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
542191,6477,2019,7877,8,ESCUELA RURAL EL ROBLE, ,69220800,1,10,LAGOS,101,10106,LOS MUERMOS,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,-41.51846586,-73.58122522,62eev9g,POINT (-73.58122521999999 -41.51846586),10106,Los Muermos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
542192,6478,2019,7878,6,ESCUELA RURAL PALIHUE, ,69220800,1,10,LAGOS,101,10106,LOS MUERMOS,101,LLANQUIHUE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-41.48338699,-73.67942047,62es52h,POINT (-73.67942047 -41.48338699),10106,Los Muermos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
542203,6480,2019,7880,8,ESCUELA RURAL EL MAÑIO, ,69220800,1,10,LAGOS,101,10106,LOS MUERMOS,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-41.46022928,-73.59111974,62esjkk,POINT (-73.59111974 -41.46022928),10106,Los Muermos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
542214,6482,2019,7882,4,ESCUELA RURAL CULULIL, ,69220800,1,10,LAGOS,101,10106,LOS MUERMOS,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,SIN INFORMACION,-41.53646851,-73.63497925,62eesqs,POINT (-73.63497925 -41.53646851),10106,Los Muermos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
542221,6484,2019,7884,0,ESCUELA RURAL LAS COLINAS DE PUTRAUTRAO, ,69220800,1,10,LAGOS,101,10106,LOS MUERMOS,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,-41.47588314,-73.72936655,62es41x,POINT (-73.72936654999999 -41.47588314),10106,Los Muermos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
542222,6485,2019,7885,9,ESCUELA RURAL CULULIL BOQUINEGRO, ,69220800,1,10,LAGOS,101,10106,LOS MUERMOS,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,GRATUITO,SIN INFORMACION,-41.51722889,-73.66046816,62eegf4,POINT (-73.66046815999999 -41.51722889),10106,Los Muermos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
542248,6491,2019,7891,3,ESCUELA RURAL SAN CARLOS, ,69220800,1,10,LAGOS,101,10106,LOS MUERMOS,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-41.3133049,-73.53912354,62esyx4,POINT (-73.53912354000001 -41.3133049),10106,Los Muermos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
542251,6494,2019,7895,6,ESCUELA RURAL SAN PABLO, ,69220800,1,10,LAGOS,101,10106,LOS MUERMOS,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,-41.43922369,-73.3501551,62eu6bh,POINT (-73.35015509999999 -41.43922369),10106,Los Muermos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
542277,6498,2019,7900,6,ESCUELA RURAL MAÑIO CHAQUIHUAN, ,69220800,1,10,LAGOS,101,10106,LOS MUERMOS,101,LLANQUIHUE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,-41.44574616,-73.64116979,62eshr0,POINT (-73.64116979000001 -41.44574616),10106,Los Muermos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
542278,6499,2019,7901,4,ESCUELA RURAL EL SARAOS, ,69220800,1,10,LAGOS,101,10106,LOS MUERMOS,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,VALORICO RELIGIOSO,GRATUITO,GRATUITO,-41.40184021,-73.68302155,62es7r1,POINT (-73.68302155000001 -41.40184021),10106,Los Muermos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
542279,6501,2019,7903,0,ESCUELA RURAL EL ÑADY, ,69220800,1,10,LAGOS,101,10106,LOS MUERMOS,101,LLANQUIHUE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,-41.34959793,-73.57063293,62esvbe,POINT (-73.57063293 -41.34959793),10106,Los Muermos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
